dewpoint_1000_hpa,dewpoint_850_hpa,k_index,showalter_index,dewpoint_500_hpa,lifted_index,convective_available_potential_energy,cross_totals_index,dewpoint_700_hpa,rain
21.4,13.6,31.1,2.67,11.9,0.53,2.69,17.5,5.2,0
22.0,13.6,32.5,1.78,-9.1,-0.61,205.36,17.9,4.8,1
22.0,13.6,32.5,1.78,-9.1,-0.61,205.36,17.9,4.8,1
21.0,15.2,33.3,-0.24,-8.6,-0.62,36.67,20.3,5.2,1
21.0,15.2,33.3,-0.24,-8.6,-0.62,36.67,20.3,5.2,0
21.4,14.8,35.8,-0.45,10.7,-0.97,19.24,20.5,7.5,0
21.4,14.8,35.8,-0.45,10.7,-0.97,19.24,20.5,7.5,0
22.0,6.8,19.9,8.28,35.3,0.95,17.3,10.1,1.0,0
22.0,6.8,19.9,8.28,35.3,0.95,17.3,10.1,1.0,0
21.2,14.0,24.1,2.08,31.7,0.16,12.76,18.7,-1.2,0
21.2,14.0,24.1,2.08,31.7,0.16,12.76,18.7,-1.2,0
20.9,12.6,30.9,1.78,10.3,-1.3,57.08,18.3,4.0,0
20.9,12.6,30.9,1.78,10.3,-1.3,57.08,18.3,4.0,0
19.8,15.2,31.9,0.53,-8.2,-1.25,268.24,20.1,3.2,0
19.8,15.2,31.9,0.53,-8.2,-1.25,268.24,20.1,3.2,0
17.6,6.4,7.1,6.35,22.3,3.24,0.0,12.7,13.2,0
17.6,6.4,7.1,6.35,22.3,3.24,0.0,12.7,13.2,0
20.2,13.8,19.9,0.78,18.7,-0.04,0.08,19.5,-8.4,0
20.2,13.8,19.9,0.78,18.7,-0.04,0.08,19.5,-8.4,0
18.4,10.6,28.7,3.73,16.5,1.56,0.09,16.1,2.8,0
18.4,10.6,28.7,3.73,16.5,1.56,0.09,16.1,2.8,0
19.4,11.0,25.9,4.31,11.9,0.38,54.72,15.9,1.8,1
19.4,11.0,25.9,4.31,11.9,0.38,54.72,15.9,1.8,0
18.0,9.2,7.1,4.91,13.7,1.82,0.0,14.9,15.4,0
18.0,9.2,7.1,4.91,13.7,1.82,0.0,14.9,15.4,0
19.4,10.0,31.3,2.62,15.9,-0.82,24.55,16.9,4.6,0
19.4,10.0,31.3,2.62,15.9,-0.82,24.55,16.9,4.6,0
21.8,7.8,31.1,4.34,13.5,-2.72,314.91,14.3,6.0,0
21.8,7.8,31.1,4.34,13.5,-2.72,314.91,14.3,6.0,0
20.9,14.7,34.0,-0.09,21.1,-1.22,93.4,20.8,4.6,0
20.9,14.7,34.0,-0.09,21.1,-1.22,93.4,20.8,4.6,0
20.9,14.5,32.6,-0.19,17.3,-1.73,259.15,20.8,4.2,0
20.9,14.5,32.6,-0.19,17.3,-1.73,259.15,20.8,4.2,0
20.4,11.8,34.7,2.39,10.0,-0.77,142.2,17.5,6.6,1
20.4,11.8,34.7,2.39,10.0,-0.77,142.2,17.5,6.6,0
23.0,15.1,34.2,-0.17,-9.8,-3.01,727.48,20.8,5.6,1
23.0,15.1,34.2,-0.17,-9.8,-3.01,727.48,20.8,5.6,1
21.2,15.0,35.1,0.33,12.1,-0.72,113.5,20.1,6.8,1
21.2,15.0,35.1,0.33,12.1,-0.72,113.5,20.1,6.8,0
22.2,15.1,34.3,1.12,11.5,-1.03,259.21,19.6,6.5,1
22.2,15.1,34.3,1.12,11.5,-1.03,259.21,19.6,6.5,0
23.5,14.8,31.5,0.13,13.5,-2.73,300.99,20.3,4.4,0
23.5,14.8,31.5,0.13,13.5,-2.73,300.99,20.3,4.4,1
23.0,14.1,26.0,1.59,17.7,-1.86,387.93,18.8,0.0,0
23.0,14.1,26.0,1.59,17.7,-1.86,387.93,18.8,0.0,0
21.5,14.8,36.2,-0.38,-8.1,-2.03,106.94,20.9,5.9,1
21.5,14.8,36.2,-0.38,-8.1,-2.03,106.94,20.9,5.9,0
22.0,15.3,36.4,-0.64,-8.5,-1.53,147.23,20.8,6.6,0
22.0,15.3,36.4,-0.64,-8.5,-1.53,147.23,20.8,6.6,1
21.4,14.4,34.7,0.32,-6.4,-1.11,108.16,19.9,6.2,1
21.4,14.4,34.7,0.32,-6.4,-1.11,108.16,19.9,6.2,0
21.8,15.4,32.1,-0.03,-8.3,-1.31,208.89,20.1,4.8,1
21.8,15.4,32.1,-0.03,-8.3,-1.31,208.89,20.1,4.8,1
23.0,15.0,33.1,-1.36,-9.5,-3.83,387.19,21.7,3.8,1
23.0,15.0,33.1,-1.36,-9.5,-3.83,387.19,21.7,3.8,1
22.6,15.7,36.7,1.26,10.3,-0.39,235.09,19.0,8.9,1
22.6,15.7,36.7,1.26,10.3,-0.39,235.09,19.0,8.9,1
22.0,15.8,37.9,-0.05,-7.0,-1.14,214.19,20.5,8.2,1
22.0,15.8,37.9,-0.05,-7.0,-1.14,214.19,20.5,8.2,0
22.5,14.3,30.2,1.41,-8.2,-1.63,150.71,19.0,4.0,1
22.5,14.3,30.2,1.41,-8.2,-1.63,150.71,19.0,4.0,0
21.2,13.8,30.1,1.78,10.5,0.53,8.23,18.3,3.6,0
21.2,13.8,30.1,1.78,10.5,0.53,8.23,18.3,3.6,0
21.0,14.6,34.8,3.11,15.9,2.15,0.0,17.5,8.9,0
21.0,14.6,34.8,3.11,15.9,2.15,0.0,17.5,8.9,0
19.6,14.6,32.6,1.33,27.3,1.76,0.0,18.9,5.1,0
19.6,14.6,32.6,1.33,27.3,1.76,0.0,18.9,5.1,0
18.6,12.0,20.5,1.32,18.5,-0.24,4.36,18.5,-5.4,0
18.6,12.0,20.5,1.32,18.5,-0.24,4.36,18.5,-5.4,1
18.4,12.0,23.9,4.43,24.9,3.31,0.0,15.9,0.0,0
18.4,12.0,23.9,4.43,24.9,3.31,0.0,15.9,0.0,0
21.7,15.0,37.1,0.02,25.7,-1.7,153.38,20.7,7.4,1
21.7,15.0,37.1,0.02,25.7,-1.7,153.38,20.7,7.4,0
21.0,14.4,34.2,0.91,-6.6,-0.67,121.31,19.5,5.9,0
21.0,14.4,34.2,0.91,-6.6,-0.67,121.31,19.5,5.9,0
21.0,14.2,28.5,-0.38,13.1,-1.74,66.57,20.3,-0.2,1
21.0,14.2,28.5,-0.38,13.1,-1.74,66.57,20.3,-0.2,0
19.4,12.6,27.3,0.38,12.0,-1.1,18.06,19.7,1.4,0
19.4,12.6,27.3,0.38,12.0,-1.1,18.06,19.7,1.4,0
19.8,12.2,13.1,1.84,31.7,0.48,39.9,17.9,11.2,0
19.8,12.2,13.1,1.84,31.7,0.48,39.9,17.9,11.2,0
19.6,12.4,14.9,2.16,26.1,1.12,8.45,17.5,-9.4,0
19.6,12.4,14.9,2.16,26.1,1.12,8.45,17.5,-9.4,0
18.2,10.4,25.1,3.68,23.3,1.98,0.0,15.7,1.0,0
18.2,10.4,25.1,3.68,23.3,1.98,0.0,15.7,1.0,0
20.4,13.8,35.7,0.68,11.7,-0.95,218.12,19.5,6.2,0
20.4,13.8,35.7,0.68,11.7,-0.95,218.12,19.5,6.2,0
21.2,12.8,33.5,0.5,12.7,-2.09,286.1,19.5,4.8,1
21.2,12.8,33.5,0.5,12.7,-2.09,286.1,19.5,4.8,0
21.6,15.4,34.4,-0.37,17.7,-1.62,187.34,21.1,4.9,1
21.6,15.4,34.4,-0.37,17.7,-1.62,187.34,21.1,4.9,0
22.0,14.4,34.8,-0.09,19.1,-2.1,506.59,20.5,4.7,1
22.0,14.4,34.8,-0.09,19.1,-2.1,506.59,20.5,4.7,0
21.3,14.3,27.4,0.0,23.3,-1.74,226.25,20.6,-1.2,0
21.3,14.3,27.4,0.0,23.3,-1.74,226.25,20.6,-1.2,0
20.4,11.4,18.1,2.84,18.3,0.45,76.64,16.7,-7.4,0
20.4,11.4,18.1,2.84,18.3,0.45,76.64,16.7,-7.4,0
18.8,2.2,4.7,9.67,16.3,2.95,0.0,7.5,11.8,0
18.8,2.2,4.7,9.67,16.3,2.95,0.0,7.5,11.8,0
19.6,12.6,26.3,2.89,19.1,1.68,27.49,16.7,1.2,0
19.6,12.6,26.3,2.89,19.1,1.68,27.49,16.7,1.2,1
23.0,14.7,38.2,-1.05,-7.4,-3.03,895.09,21.0,6.4,1
23.0,14.7,38.2,-1.05,-7.4,-3.03,895.09,21.0,6.4,1
21.4,14.1,34.1,0.19,-9.0,-0.99,139.75,20.2,5.1,1
21.4,14.1,34.1,0.19,-9.0,-0.99,139.75,20.2,5.1,0
21.4,12.5,29.2,1.59,-9.5,-1.84,216.61,19.4,3.4,1
21.4,12.5,29.2,1.59,-9.5,-1.84,216.61,19.4,3.4,1
21.2,13.2,35.6,0.54,13.1,-0.69,135.73,19.3,5.7,1
21.2,13.2,35.6,0.54,13.1,-0.69,135.73,19.3,5.7,0
21.3,13.2,32.0,2.24,13.1,-0.31,147.65,18.3,5.3,0
21.3,13.2,32.0,2.24,13.1,-0.31,147.65,18.3,5.3,0
21.3,13.3,29.0,2.85,10.9,1.07,86.22,18.2,3.0,1
21.3,13.3,29.0,2.85,10.9,1.07,86.22,18.2,3.0,1
21.6,14.7,33.9,0.1,-7.5,-1.2,162.39,21.2,5.3,1
21.6,14.7,33.9,0.1,-7.5,-1.2,162.39,21.2,5.3,1
21.3,13.0,34.4,0.62,-7.8,-2.35,321.34,19.9,5.9,1
21.3,13.0,34.4,0.62,-7.8,-2.35,321.34,19.9,5.9,1
21.4,14.7,27.2,0.4,11.0,-1.83,328.61,21.0,-0.8,1
21.4,14.7,27.2,0.4,11.0,-1.83,328.61,21.0,-0.8,0
21.8,13.2,19.7,0.84,-8.2,-1.03,149.03,19.5,-7.2,0
21.8,13.2,19.7,0.84,-8.2,-1.03,149.03,19.5,-7.2,0
19.0,9.0,16.5,4.38,11.4,2.78,0.0,15.5,-7.0,0
19.0,9.0,16.5,4.38,11.4,2.78,0.0,15.5,-7.0,0
21.7,12.8,35.9,0.81,11.1,-1.66,87.68,19.9,6.6,1
21.7,12.8,35.9,0.81,11.1,-1.66,87.68,19.9,6.6,1
22.4,15.7,38.9,-1.37,-6.8,-2.25,440.52,22.2,7.1,1
22.4,15.7,38.9,-1.37,-6.8,-2.25,440.52,22.2,7.1,1
20.9,12.0,30.0,4.35,13.5,1.2,0.33,16.5,4.9,0
20.9,12.0,30.0,4.35,13.5,1.2,0.33,16.5,4.9,0
19.8,13.0,29.7,1.55,-9.2,-0.43,34.12,20.1,2.4,1
19.8,13.0,29.7,1.55,-9.2,-0.43,34.12,20.1,2.4,0
19.2,13.6,34.9,-0.04,-8.8,-0.72,39.83,20.9,6.8,0
19.2,13.6,34.9,-0.04,-8.8,-0.72,39.83,20.9,6.8,0
20.4,16.1,34.7,-0.98,-9.2,-0.03,52.26,21.8,3.5,1
20.4,16.1,34.7,-0.98,-9.2,-0.03,52.26,21.8,3.5,0
18.6,12.2,31.9,1.04,18.5,1.8,0.0,18.7,4.0,0
18.6,12.2,31.9,1.04,18.5,1.8,0.0,18.7,4.0,0
18.0,10.2,-2.5,3.68,45.1,3.61,0.0,16.3,25.6,0
18.0,10.2,-2.5,3.68,45.1,3.61,0.0,16.3,25.6,0
15.0,7.6,-11.9,7.31,40.9,6.35,0.0,12.5,30.0,0
15.0,7.6,-11.9,7.31,40.9,6.35,0.0,12.5,30.0,0
18.8,9.8,19.1,5.83,14.5,3.74,0.0,14.3,-5.2,0
18.8,9.8,19.1,5.83,14.5,3.74,0.0,14.3,-5.2,0
16.8,10.4,31.1,3.21,-8.9,2.13,0.0,16.7,4.0,0
16.8,10.4,31.1,3.21,-8.9,2.13,0.0,16.7,4.0,0
20.0,13.1,22.4,2.63,10.1,1.58,5.83,18.2,-3.4,0
20.0,13.1,22.4,2.63,10.1,1.58,5.83,18.2,-3.4,0
17.4,14.0,21.5,2.28,14.9,3.83,0.0,18.9,-4.2,0
17.4,14.0,21.5,2.28,14.9,3.83,0.0,18.9,-4.2,0
19.2,9.8,25.9,2.97,11.0,0.26,0.0,16.1,1.0,0
19.2,9.8,25.9,2.97,11.0,0.26,0.0,16.1,1.0,0
21.0,12.4,25.7,1.86,13.9,0.13,81.62,18.3,0.0,0
21.0,12.4,25.7,1.86,13.9,0.13,81.62,18.3,0.0,0
19.4,13.1,25.4,1.93,11.5,1.63,0.0,18.6,-0.6,0
19.4,13.1,25.4,1.93,11.5,1.63,0.0,18.6,-0.6,0
22.1,12.8,21.1,1.7,10.1,-1.26,208.49,18.3,-5.8,1
22.1,12.8,21.1,1.7,10.1,-1.26,208.49,18.3,-5.8,1
22.5,12.6,36.4,-0.22,-8.0,-3.67,463.86,20.3,6.5,0
22.5,12.6,36.4,-0.22,-8.0,-3.67,463.86,20.3,6.5,1
17.4,12.6,31.1,2.09,10.0,1.46,0.0,18.5,4.8,0
17.4,12.6,31.1,2.09,10.0,1.46,0.0,18.5,4.8,0
19.4,10.0,33.4,4.42,13.1,4.11,0.0,15.1,7.3,0
19.4,10.0,33.4,4.42,13.1,4.11,0.0,15.1,7.3,0
19.0,13.4,38.0,0.46,11.9,0.45,34.95,19.3,8.3,0
19.0,13.4,38.0,0.46,11.9,0.45,34.95,19.3,8.3,0
19.6,13.6,34.6,-0.23,10.4,-0.52,29.87,20.5,5.5,0
19.6,13.6,34.6,-0.23,10.4,-0.52,29.87,20.5,5.5,0
19.0,12.6,30.7,-0.02,12.5,-0.76,11.05,20.1,2.6,0
19.0,12.6,30.7,-0.02,12.5,-0.76,11.05,20.1,2.6,0
19.4,13.0,26.9,2.02,23.9,1.18,0.0,17.9,1.2,0
19.4,13.0,26.9,2.02,23.9,1.18,0.0,17.9,1.2,0
17.8,11.8,23.9,3.31,34.3,2.42,0.0,17.1,-1.4,0
17.8,11.8,23.9,3.31,34.3,2.42,0.0,17.1,-1.4,0
20.4,13.7,34.5,1.97,37.1,0.9,23.89,18.8,5.7,0
20.4,13.7,34.5,1.97,37.1,0.9,23.89,18.8,5.7,0
20.2,13.0,30.1,0.32,39.1,0.68,0.0,20.1,1.0,0
20.2,13.0,30.1,0.32,39.1,0.68,0.0,20.1,1.0,0
19.2,-1.0,-3.9,12.77,41.1,6.66,0.0,3.1,16.2,0
19.2,-1.0,-3.9,12.77,41.1,6.66,0.0,3.1,16.2,0
17.8,11.4,16.3,5.2,26.5,3.56,0.0,15.9,-8.0,0
17.8,11.4,16.3,5.2,26.5,3.56,0.0,15.9,-8.0,0
20.1,13.1,13.6,2.95,17.3,1.36,10.72,18.4,12.2,0
20.1,13.1,13.6,2.95,17.3,1.36,10.72,18.4,12.2,0
19.3,11.2,15.1,3.29,-9.7,0.93,0.0,17.9,-9.2,0
19.3,11.2,15.1,3.29,-9.7,0.93,0.0,17.9,-9.2,0
19.7,13.4,15.5,2.06,10.9,1.64,2.56,19.3,-9.6,0
19.7,13.4,15.5,2.06,10.9,1.64,2.56,19.3,-9.6,0
16.6,8.2,22.7,5.66,15.3,3.76,0.0,14.5,-0.4,0
16.6,8.2,22.7,5.66,15.3,3.76,0.0,14.5,-0.4,0
19.6,10.4,0.3,2.01,12.5,-0.02,43.7,17.9,26.6,0
19.6,10.4,0.3,2.01,12.5,-0.02,43.7,17.9,26.6,0
21.7,7.4,5.1,3.61,11.8,-3.03,242.07,15.7,19.0,0
21.7,7.4,5.1,3.61,11.8,-3.03,242.07,15.7,19.0,0
20.2,9.4,24.3,2.3,13.5,-1.77,191.15,16.9,-2.6,0
20.2,9.4,24.3,2.3,13.5,-1.77,191.15,16.9,-2.6,0
21.2,12.6,12.5,0.18,10.4,-2.58,322.12,19.9,15.2,0
21.2,12.6,12.5,0.18,10.4,-2.58,322.12,19.9,15.2,0
17.4,12.0,25.9,1.43,12.9,0.4,0.03,18.9,-1.0,0
17.4,12.0,25.9,1.43,12.9,0.4,0.03,18.9,-1.0,0
18.4,11.2,24.1,1.23,14.7,-0.84,18.46,18.9,-3.2,0
18.4,11.2,24.1,1.23,14.7,-0.84,18.46,18.9,-3.2,0
21.7,13.9,18.8,-0.42,11.9,-2.7,431.91,21.0,10.8,0
21.7,13.9,18.8,-0.42,11.9,-2.7,431.91,21.0,10.8,0
19.6,10.4,7.1,3.74,16.3,-0.04,91.25,16.7,16.8,0
19.6,10.4,7.1,3.74,16.3,-0.04,91.25,16.7,16.8,0
19.0,11.8,5.9,3.31,19.3,2.04,0.0,17.1,18.4,0
19.0,11.8,5.9,3.31,19.3,2.04,0.0,17.1,18.4,0
17.2,12.1,11.4,3.98,31.3,2.75,0.0,17.4,11.0,0
17.2,12.1,11.4,3.98,31.3,2.75,0.0,17.4,11.0,0
18.8,12.4,18.1,5.59,25.1,4.26,0.0,15.5,-4.8,0
18.8,12.4,18.1,5.59,25.1,4.26,0.0,15.5,-4.8,0
17.8,10.4,17.1,5.74,20.3,3.87,0.0,14.7,-4.6,0
17.8,10.4,17.1,5.74,20.3,3.87,0.0,14.7,-4.6,0
17.6,10.6,12.5,5.46,24.3,4.13,0.0,14.9,-9.0,0
17.6,10.6,12.5,5.46,24.3,4.13,0.0,14.9,-9.0,0
17.8,10.2,17.3,4.88,18.9,3.53,0.0,15.1,-5.6,0
17.8,10.2,17.3,4.88,18.9,3.53,0.0,15.1,-5.6,0
18.6,11.6,24.5,2.07,17.3,1.0,0.0,17.9,-2.2,0
18.6,11.6,24.5,2.07,17.3,1.0,0.0,17.9,-2.2,0
18.2,9.2,15.7,5.31,20.3,1.95,0.0,14.5,-7.6,0
18.2,9.2,15.7,5.31,20.3,1.95,0.0,14.5,-7.6,0
17.6,8.8,8.3,5.45,15.7,2.84,0.0,14.5,12.4,0
17.6,8.8,8.3,5.45,15.7,2.84,0.0,14.5,12.4,0
16.2,10.4,14.9,4.94,14.1,4.51,0.0,15.5,-7.2,0
16.2,10.4,14.9,4.94,14.1,4.51,0.0,15.5,-7.2,0
19.4,13.4,24.3,1.85,16.5,0.82,0.0,18.9,-1.6,0
19.4,13.4,24.3,1.85,16.5,0.82,0.0,18.9,-1.6,0
18.2,13.6,27.1,1.16,39.9,1.43,0.0,19.5,-1.6,0
18.2,13.6,27.1,1.16,39.9,1.43,0.0,19.5,-1.6,0
16.6,9.0,24.5,3.84,13.5,2.99,0.0,15.5,-1.4,0
16.6,9.0,24.5,3.84,13.5,2.99,0.0,15.5,-1.4,0
17.4,6.0,1.9,6.7,12.9,3.38,0.0,11.9,18.8,0
17.4,6.0,1.9,6.7,12.9,3.38,0.0,11.9,18.8,0
18.0,7.8,27.3,3.68,10.7,0.38,0.0,15.5,3.8,1
18.0,7.8,27.3,3.68,10.7,0.38,0.0,15.5,3.8,0
20.7,14.4,37.7,-0.3,10.3,-1.93,359.11,21.9,8.4,1
20.7,14.4,37.7,-0.3,10.3,-1.93,359.11,21.9,8.4,0
18.0,10.8,25.7,4.38,16.1,2.71,0.0,15.9,1.4,0
18.0,10.8,25.7,4.38,16.1,2.71,0.0,15.9,1.4,0
17.0,11.4,25.9,3.07,22.1,3.59,0.0,17.5,0.6,0
17.0,11.4,25.9,3.07,22.1,3.59,0.0,17.5,0.6,0
17.4,10.6,16.7,3.26,12.5,1.29,0.0,17.1,-9.8,0
17.4,10.6,16.7,3.26,12.5,1.29,0.0,17.1,-9.8,0
17.0,9.0,8.1,4.33,-9.9,1.82,0.0,16.1,14.0,0
17.0,9.0,8.1,4.33,-9.9,1.82,0.0,16.1,14.0,0
19.9,10.4,31.5,3.14,-9.2,-0.06,7.89,17.3,5.6,1
19.9,10.4,31.5,3.14,-9.2,-0.06,7.89,17.3,5.6,0
19.8,9.0,26.3,6.13,13.3,1.98,27.24,14.3,1.8,0
19.8,9.0,26.3,6.13,13.3,1.98,27.24,14.3,1.8,0
18.8,2.0,22.4,10.91,12.9,3.58,0.0,6.9,5.5,0
18.8,2.0,22.4,10.91,12.9,3.58,0.0,6.9,5.5,0
18.6,5.0,18.7,7.17,12.7,-0.1,12.95,11.7,-2.4,0
18.6,5.0,18.7,7.17,12.7,-0.1,12.95,11.7,-2.4,0
14.4,10.4,24.5,4.34,14.7,5.83,0.0,16.1,2.0,0
14.4,10.4,24.5,4.34,14.7,5.83,0.0,16.1,2.0,0
15.6,1.6,20.7,8.59,13.5,4.17,0.0,8.1,2.8,0
15.6,1.6,20.7,8.59,13.5,4.17,0.0,8.1,2.8,0
19.0,2.0,13.3,9.51,19.3,3.0,0.0,8.3,-3.0,0
19.0,2.0,13.3,9.51,19.3,3.0,0.0,8.3,-3.0,0
14.6,8.0,-6.5,7.31,26.5,6.17,0.0,13.5,25.2,0
14.6,8.0,-6.5,7.31,26.5,6.17,0.0,13.5,25.2,0
17.0,7.0,-5.9,7.91,40.1,4.78,0.0,12.1,25.6,0
17.0,7.0,-5.9,7.91,40.1,4.78,0.0,12.1,25.6,0
16.8,6.2,-6.7,9.59,42.9,5.08,6.69,10.1,22.6,0
16.8,6.2,-6.7,9.59,42.9,5.08,6.69,10.1,22.6,0
16.0,11.8,-1.3,5.03,43.1,5.98,0.0,15.9,23.6,0
16.0,11.8,-1.3,5.03,43.1,5.98,0.0,15.9,23.6,0
15.6,7.2,7.5,8.64,22.1,6.95,0.0,11.3,12.0,0
15.6,7.2,7.5,8.64,22.1,6.95,0.0,11.3,12.0,0
17.6,3.8,9.1,8.13,10.5,5.07,0.0,9.3,-9.8,0
17.6,3.8,9.1,8.13,10.5,5.07,0.0,9.3,-9.8,0
18.8,10.8,31.7,2.66,11.2,0.79,0.0,17.1,4.0,0
18.8,10.8,31.7,2.66,11.2,0.79,0.0,17.1,4.0,0
18.8,5.6,25.9,4.84,-9.9,-1.14,19.17,13.3,2.6,0
18.8,5.6,25.9,4.84,-9.9,-1.14,19.17,13.3,2.6,0
17.8,-0.4,8.5,11.51,17.3,3.42,0.0,4.9,-5.6,0
17.8,-0.4,8.5,11.51,17.3,3.42,0.0,4.9,-5.6,0
15.2,6.6,19.9,5.84,13.7,3.25,0.0,14.3,-1.0,0
15.2,6.6,19.9,5.84,13.7,3.25,0.0,14.3,-1.0,0
15.2,3.8,16.1,7.3,16.5,5.75,0.0,11.3,-3.0,0
15.2,3.8,16.1,7.3,16.5,5.75,0.0,11.3,-3.0,0
16.0,7.0,20.3,5.14,19.3,3.2,0.0,14.3,-1.2,0
16.0,7.0,20.3,5.14,19.3,3.2,0.0,14.3,-1.2,0
16.0,4.4,26.1,6.95,11.3,2.94,0.0,11.5,4.2,0
16.0,4.4,26.1,6.95,11.3,2.94,0.0,11.5,4.2,0
15.8,10.2,27.5,3.68,19.1,3.54,0.0,16.3,1.6,0
15.8,10.2,27.5,3.68,19.1,3.54,0.0,16.3,1.6,0
16.4,5.8,26.1,6.35,15.5,4.04,0.0,12.3,3.4,0
16.4,5.8,26.1,6.35,15.5,4.04,0.0,12.3,3.4,0
15.8,7.2,13.3,6.27,18.9,3.7,0.0,13.1,-8.8,0
15.8,7.2,13.3,6.27,18.9,3.7,0.0,13.1,-8.8,0
15.0,5.8,12.5,7.95,21.9,5.4,0.0,10.7,-6.8,0
15.0,5.8,12.5,7.95,21.9,5.4,0.0,10.7,-6.8,0
18.0,14.4,22.3,2.21,23.9,2.04,0.0,18.3,-3.6,0
18.0,14.4,22.3,2.21,23.9,2.04,0.0,18.3,-3.6,0
18.4,10.2,22.9,3.75,12.5,1.63,0.0,15.7,-2.2,0
18.4,10.2,22.9,3.75,12.5,1.63,0.0,15.7,-2.2,0
16.8,-0.8,7.7,11.74,43.3,5.66,0.0,3.5,-5.8,0
16.8,-0.8,7.7,11.74,43.3,5.66,0.0,3.5,-5.8,0
14.6,8.6,9.1,7.52,43.9,8.35,0.0,12.5,10.6,0
14.6,8.6,9.1,7.52,43.9,8.35,0.0,12.5,10.6,0
13.2,10.0,-1.9,3.96,26.1,5.78,0.0,16.1,24.6,0
13.2,10.0,-1.9,3.96,26.1,5.78,0.0,16.1,24.6,0
15.0,3.6,-12.5,8.57,13.3,4.18,0.0,8.9,28.8,0
15.0,3.6,-12.5,8.57,13.3,4.18,0.0,8.9,28.8,0
17.6,10.0,25.3,3.19,20.3,2.5,0.0,15.3,-0.6,0
17.6,10.0,25.3,3.19,20.3,2.5,0.0,15.3,-0.6,0
18.4,3.2,5.5,9.26,15.1,1.48,0.0,8.3,10.6,0
18.4,3.2,5.5,9.26,15.1,1.48,0.0,8.3,10.6,0
17.6,-0.2,-1.3,10.87,15.1,3.08,0.0,4.9,14.4,0
17.6,-0.2,-1.3,10.87,15.1,3.08,0.0,4.9,14.4,0
17.8,5.6,19.9,8.41,18.7,4.57,0.0,10.3,1.0,0
17.8,5.6,19.9,8.41,18.7,4.57,0.0,10.3,1.0,0
11.2,10.6,4.1,15.52,22.3,9.23,0.0,-6.3,1.8,0
11.2,10.6,4.1,15.52,22.3,9.23,0.0,-6.3,1.8,0
18.0,3.2,3.5,10.26,20.1,1.71,0.0,7.3,12.6,0
18.0,3.2,3.5,10.26,20.1,1.71,0.0,7.3,12.6,0
18.0,11.4,20.1,4.35,19.3,3.04,0.0,15.7,-3.8,0
18.0,11.4,20.1,4.35,19.3,3.04,0.0,15.7,-3.8,0
17.0,13.0,24.3,2.12,23.3,2.97,0.0,18.3,-0.4,0
17.0,13.0,24.3,2.12,23.3,2.97,0.0,18.3,-0.4,0
20.2,5.0,24.3,6.42,23.3,-1.94,227.91,11.3,3.6,1
20.2,5.0,24.3,6.42,23.3,-1.94,227.91,11.3,3.6,0
18.2,11.6,14.5,1.59,13.3,-1.83,60.86,18.9,11.4,1
18.2,11.6,14.5,1.59,13.3,-1.83,60.86,18.9,11.4,0
20.8,12.4,17.7,2.38,36.9,-0.6,30.5,18.3,-9.4,1
20.8,12.4,17.7,2.38,36.9,-0.6,30.5,18.3,-9.4,0
18.2,9.2,24.9,5.11,26.5,1.36,0.0,14.7,0.6,1
18.2,9.2,24.9,5.11,26.5,1.36,0.0,14.7,0.6,0
20.2,8.6,19.3,5.77,31.1,-0.6,233.43,13.7,-3.2,1
20.2,8.6,19.3,5.77,31.1,-0.6,233.43,13.7,-3.2,0
18.2,5.4,23.3,8.86,35.5,3.29,0.23,9.9,1.8,1
18.2,5.4,23.3,8.86,35.5,3.29,0.23,9.9,1.8,0
19.0,9.0,16.1,5.24,18.1,1.54,0.0,14.1,-5.8,1
19.0,9.0,16.1,5.24,18.1,1.54,0.0,14.1,-5.8,0
19.8,14.2,35.3,-0.7,14.1,-2.39,203.68,21.3,4.8,0
19.8,14.2,35.3,-0.7,14.1,-2.39,203.68,21.3,4.8,0
20.6,10.0,21.1,4.96,26.1,0.48,11.62,15.1,-4.0,1
20.6,10.0,21.1,4.96,26.1,0.48,11.62,15.1,-4.0,0
19.2,12.0,26.1,2.23,25.1,-0.77,117.51,18.1,-1.2,1
19.2,12.0,26.1,2.23,25.1,-0.77,117.51,18.1,-1.2,0
21.7,9.8,28.7,3.7,11.1,-1.93,433.16,15.9,2.4,0
21.7,9.8,28.7,3.7,11.1,-1.93,433.16,15.9,2.4,0
20.4,10.0,28.1,4.42,23.1,0.7,4.28,15.1,2.8,0
20.4,10.0,28.1,4.42,23.1,0.7,4.28,15.1,2.8,0
18.0,10.2,22.5,4.77,17.1,-0.98,69.69,16.3,-1.8,0
18.0,10.2,22.5,4.77,17.1,-0.98,69.69,16.3,-1.8,0
18.4,10.6,8.7,4.26,16.5,-0.5,111.12,16.1,15.2,0
18.4,10.6,8.7,4.26,16.5,-0.5,111.12,16.1,15.2,0
21.0,10.6,16.3,4.66,33.1,-0.45,112.92,15.7,-6.8,1
21.0,10.6,16.3,4.66,33.1,-0.45,112.92,15.7,-6.8,0
17.0,11.0,11.9,5.31,30.9,2.56,0.0,14.9,12.2,1
17.0,11.0,11.9,5.31,30.9,2.56,0.0,14.9,12.2,0
17.8,9.0,9.1,6.78,28.1,1.42,35.91,13.1,13.6,0
17.8,9.0,9.1,6.78,28.1,1.42,35.91,13.1,13.6,0
